panoid	pixel_error	gt_flow_u_min	gt_flow_v_min	gt_flow_u_mean	gt_flow_v_mean	gt_flow_mag_min	gt_flow_mag_max	gt_flow_mag_mean
41626	1.6020182	1.7331913e-06	4.697591e-06	4.63408	6.243784	0.0022287087	30.620888	8.534357
32584	2.2142246	6.61239e-07	8.367002e-06	6.3325768	7.547901	0.011554618	23.707005	10.962491
28600	1.949719	2.8098002e-06	7.327646e-06	5.7458415	7.184027	0.0114055965	24.60794	9.96164
27417	17.33501	9.866245e-05	7.450581e-09	23.65196	22.68446	0.018463464	119.456795	36.505245
7782	1.5280572	2.2022985e-05	1.3105571e-05	7.5582914	6.3247538	0.007863927	32.894363	11.004003
3468	1.2277435	1.186505e-06	6.47828e-06	1.4456987	2.554317	0.0021040624	7.5900865	3.1663182
27301	4.653813	9.890646e-07	4.578382e-06	14.817999	15.562082	0.010359837	49.955727	23.601177
12608	1.481151	2.1699816e-06	8.7898225e-05	15.52489	16.010847	0.025142066	63.40453	24.106676
90291	9.043167	1.616776e-06	1.925975e-06	12.130208	11.519321	0.001733176	51.323	17.976675
90379	3.5957584	2.257526e-06	1.2665987e-07	6.2963395	9.002325	0.0030597625	65.65202	11.906153
20236	4.0413523	3.9450824e-06	1.4100224e-05	9.30922	9.816878	0.015810356	74.47659	15.067155
3466	2.8355997	1.5030615e-05	1.3113022e-06	4.247216	2.6972957	0.0053551253	11.128097	5.5242524
24134	2.2094865	7.235445e-06	2.5622547e-05	3.8306806	4.659432	0.0026824211	18.064775	6.723079
50604	1.6921688	4.415959e-05	1.527369e-06	5.786862	2.4863477	0.0031868399	21.0327	6.639333
51183	3.9208076	1.7229468e-06	8.095056e-06	8.330746	6.453556	0.009897274	27.318014	11.760143
47316	2.8015015	9.2200935e-08	2.399087e-06	5.920695	7.159499	0.0046138056	35.4598	10.289508
25420	11.638587	7.650815e-06	1.6387552e-05	18.518364	24.306194	0.023680897	151.55382	33.475697
11352	4.890683	3.3015385e-06	5.2526593e-07	8.382301	9.512844	0.011100996	38.92114	14.005122
39448	2.3202393	4.582107e-07	2.849847e-06	3.5455232	4.7442727	0.0047043674	22.975452	6.269043
48306	2.835668	6.813556e-06	1.3358891e-05	5.392099	4.6119947	0.007737664	16.873959	7.7577095
24330	1.4479685	1.6316772e-06	2.644956e-07	2.7652333	1.4246317	0.001892641	14.125508	3.3207586
2529	1.6805627	1.185853e-05	8.162111e-06	10.142154	9.714941	0.008578549	33.811207	15.349376
13052	1.887896	1.1678785e-06	9.834766e-07	2.250292	3.931395	0.0007445693	15.234924	4.913026
73116	28.378946	2.3221597e-05	4.0233135e-07	17.021444	15.655359	0.39518672	88.48763	25.329227
13116	1.7348574	2.052728e-05	3.3993274e-05	11.04752	12.906578	0.019630684	45.35439	18.683086
2670	0.9654221	2.2966415e-06	1.8700957e-06	2.18104	2.1379936	0.06812871	9.549676	3.2294712
27718	2.8914485	2.5474466e-05	1.2032688e-05	19.773205	20.933205	0.031605486	67.32772	31.231216
46984	0.8841059	2.2116117e-05	1.0523945e-05	11.673414	12.759682	0.0061565796	38.56605	18.988571
28830	3.3647423	2.7945265e-05	1.3008714e-05	13.829366	13.227329	0.022833042	56.64886	20.87421
38842	7.237205	8.814037e-06	9.834766e-07	11.397876	15.388239	0.013620371	70.64056	21.074886
2510	2.0865476	7.724389e-06	6.1132014e-06	7.9645085	8.013383	0.0041617057	35.83705	12.291477
64599	6.6438637	2.540648e-06	4.4070184e-06	5.4831905	8.970012	0.017822804	22.929705	11.106576
25820	7.9118342	3.9683655e-06	3.7029386e-06	25.78821	26.77193	0.017795404	164.89482	40.916935
40946	1.5392076	1.7337501e-05	1.4819205e-05	8.675834	9.76881	0.011113508	37.279198	14.106254
27358	26.74777	6.574206e-06	2.4799258e-05	21.52515	31.352127	0.037680995	143.3289	41.438526
43738	2.4786625	2.0302832e-07	2.6077032e-08	2.4061644	2.9024794	0.0023127315	24.737486	4.0515594
18826	2.0629117	2.194848e-05	2.1636486e-05	15.78685	16.762297	0.0058579217	65.92954	24.855968
7820	3.5607033	3.219396e-05	1.180917e-06	10.325796	10.725274	0.0049452865	29.411022	16.107462
39542	1.6827918	2.771616e-06	1.1656433e-05	10.8720255	11.450301	0.001798244	48.139122	17.181522
38750	2.1750743	8.793548e-06	6.105378e-05	14.73139	14.154336	0.023677677	55.423912	22.189306
12102	7.616645	4.515238e-05	3.8329512e-05	21.766047	19.275202	0.036197435	65.55975	32.328094
56079	6.1372557	4.8659742e-05	7.56979e-06	11.947246	11.181025	0.007762298	54.810455	17.598553
81571	4.782565	2.225861e-06	6.471947e-05	12.215137	12.483658	0.01997579	58.009872	19.881016
1160	11.4722395	3.2655895e-05	6.5639615e-06	26.99403	30.98853	0.049106803	196.03094	44.629128
7760	5.7291627	9.66154e-06	2.2731721e-05	38.75753	34.27496	0.01568154	136.40251	56.73559
29298	3.33251	8.5877255e-06	4.5336783e-06	6.0569444	6.0968943	0.0022082601	28.916914	9.24727
17473	1.528354	5.7211146e-06	2.9429793e-07	10.33153	7.6488166	0.0028993057	67.99106	13.828044
65131	1.4279484	2.5443733e-06	8.5681677e-07	2.2074082	1.9121519	0.0045303293	8.622583	3.293697
21272	8.686651	9.1504306e-05	6.179884e-05	24.227047	22.831991	0.024365595	122.456635	36.0455
47108	1.8157648	2.6235357e-05	2.9839575e-05	13.031887	12.58069	0.02291973	35.797573	19.635822
29571	2.6302679	6.6217035e-06	1.411885e-06	3.3810697	4.646252	0.10142463	20.571882	6.2302094
27518	1.7634625	6.2342733e-06	4.2840838e-07	4.129252	3.3685558	0.002146177	16.813213	5.8425813
73102	4.14368	9.546056e-06	1.488626e-05	3.4700603	6.4866	0.003993316	21.340601	8.19895
55777	3.2781703	3.900379e-06	1.4644116e-05	5.492559	5.7823844	0.003098297	22.785004	8.6159115
12560	1.0549458	1.2479722e-06	5.222857e-06	4.178143	3.167385	0.0036608276	26.280987	5.749743
8515	3.4630485	6.0056336e-05	1.4215708e-05	23.234108	13.482384	0.025722144	65.39033	28.623539
48276	1.2168622	9.592623e-07	2.3320317e-06	1.4565576	1.2886853	0.0013891689	10.2440815	2.0986638
21926	2.2822633	3.8584694e-06	9.164214e-07	3.855263	4.0393972	0.0062536052	15.581352	6.251021
23984	2.2846467	4.030764e-06	9.506941e-06	4.3328276	4.971558	0.0022186704	29.422644	7.1786885
10924	1.9861246	1.2439676e-05	1.963228e-06	7.572232	7.7410827	0.0031358784	27.943287	11.8182335
73415	7.0827246	8.008443e-06	2.2936612e-05	10.567939	9.492638	0.013883541	43.123783	15.379346
17650	2.1080315	9.0617687e-07	9.153038e-06	15.228258	14.67576	0.007129676	65.19829	22.76695
64614	7.427659	2.2538006e-06	1.6290694e-05	6.482784	7.0842767	0.010466278	28.222143	10.328086
51118	1.4298894	3.1478703e-06	3.516674e-06	5.264921	5.3433766	0.0046089794	22.5533	8.668692
41260	2.4793165	5.8077276e-06	4.375726e-05	15.5990925	14.782805	0.009937186	45.620934	23.670757
47104	3.1638105	4.046876e-05	3.967434e-06	11.925005	11.652315	0.018303707	34.558376	18.080116
48220	2.0067892	5.127862e-06	5.5767596e-06	3.061359	2.9980118	0.0022804523	16.290958	4.6789484
12676	2.285605	1.1131167e-05	3.8214028e-05	22.804434	22.679102	0.029421354	83.49659	34.807545
24324	1.5406586	1.9613653e-06	2.9243529e-06	3.8695567	3.5067117	0.0067139966	20.982834	5.7278433
39240	1.9335032	7.4505806e-08	2.8871e-06	5.859389	5.012519	0.003990579	18.297226	8.702142
38100	2.7303894	8.298084e-06	8.974224e-06	14.5678005	14.426953	0.011734261	47.56159	22.662857
81811	2.3462753	2.6563182e-05	1.6137958e-05	13.206457	13.284538	0.026585894	51.610462	20.706404
24126	3.317518	6.190501e-06	1.6212463e-05	3.9509387	4.5732265	0.008453154	32.33992	6.476974
18298	2.102804	9.345822e-06	7.897615e-06	16.670387	16.531496	0.03203129	54.970455	25.481607
35594	3.7238433	6.807968e-07	1.0579824e-06	3.1936295	3.1480615	0.0024607682	37.65324	4.8945255
65186	41.63579	8.486211e-06	4.6417117e-06	2.3003829	7.1488233	0.0011305001	19.525318	7.910059
15866	1.5211556	5.546026e-06	1.9464642e-05	14.897116	13.104257	0.01934472	62.53557	21.92232
9695	4.4744816	1.4089048e-05	4.209578e-06	19.359545	11.703327	0.011523457	48.276234	24.355148
15108	3.3763578	2.5052577e-07	2.104789e-06	14.473236	15.880021	0.02127453	59.11507	23.873491
12616	1.0599588	2.4771318e-05	3.9301813e-06	15.005444	14.798254	0.0039204946	56.866722	22.812809
18528	2.1312978	3.311783e-06	2.644956e-06	18.913122	19.627869	0.039502274	72.833275	29.671844
3465	2.3242033	1.4621764e-06	1.1175871e-05	4.362609	5.359818	0.0008706198	16.365685	7.530768
17210	1.0329866	1.6852282e-05	2.8833747e-06	5.7611794	4.193906	0.0022711377	31.700577	7.519599
47228	1.5571209	9.636395e-06	2.9936433e-05	11.304203	11.786558	0.021639628	47.82203	17.762688
17802	8.689328	3.6182813e-05	0.00010495633	31.594717	37.072365	0.10435597	264.4484	53.760338
47242	1.5246302	2.1250919e-05	7.3287636e-05	13.126301	13.087921	0.021319607	44.726234	20.255384
47942	6.7489653	3.857538e-06	1.5698373e-05	10.358967	11.408855	0.00692592	93.72131	16.539835
21692	3.937752	5.8338046e-06	2.5220215e-05	7.798937	7.088332	0.020381147	32.32389	11.661331
40806	2.4216747	2.3095869e-05	6.0655177e-05	10.574612	9.302312	0.02436738	29.908474	15.323442
27775	5.722409	6.067753e-05	1.0106713e-05	17.709045	17.424093	0.013853097	68.098015	26.897404
15266	3.0043633	6.59544e-05	2.8215349e-05	14.042572	14.669524	0.025221227	61.451942	23.181227
39284	2.4539573	5.871989e-06	9.573996e-07	2.1233103	2.286863	0.27114478	15.606337	3.4603856
21718	4.758517	3.9739534e-06	9.231269e-06	6.3288493	9.074811	0.0014511779	66.671974	11.764328
40850	3.2338836	4.4931658e-05	8.139759e-06	17.640053	17.349104	0.024816029	52.212425	27.223404
178	4.258416	0.48623756	1.5720725e-05	7.8311634	4.1450057	0.9836621	21.200912	9.112087
68704	3.2594872	1.1088327e-05	2.0451844e-06	4.856728	4.4845247	0.00338583	19.816786	7.4707937
12446	1.6586353	1.7909333e-05	1.5150756e-05	14.666876	14.642448	0.025592918	51.410835	22.54086
7753	9.283325	5.1548705e-06	1.5567988e-05	6.793731	11.653691	0.019204581	59.75798	14.491827
40936	1.6729119	1.0197982e-05	2.6825815e-05	14.674583	14.441138	0.028813306	51.838116	22.876139
23900	2.9166555	1.0979362e-05	1.3690442e-05	8.852164	8.536835	0.0017729396	30.703672	13.378599
43110	2.7201695	8.005649e-06	4.5288354e-05	8.814826	9.141518	0.0009901866	31.582603	13.886827
9858	5.088743	5.6338497e-05	2.682209e-07	17.207775	19.610706	0.015614629	81.86109	28.488335
21328	6.212895	5.8131292e-05	6.7688525e-06	20.575884	21.74144	0.031721372	92.17297	33.5699
37884	1.60328	6.116927e-05	6.31921e-05	15.5351515	15.076102	0.020181855	51.05653	23.51551
3172	1.4986547	4.1294843e-06	7.338822e-07	3.2905462	1.9271436	0.0032269463	17.569845	4.1173368
9607	1.5477535	9.135343e-06	7.685274e-06	13.476449	10.818678	0.015666425	44.14951	19.031181
17083	4.338094	1.2676232e-05	1.6652048e-06	14.695591	20.740088	0.0010321682	90.00565	26.811226
17654	1.9408984	5.0105155e-07	1.4863908e-05	15.887762	16.340601	0.009093011	65.00799	24.844515
17545	4.8211536	1.5757978e-06	6.5378845e-06	8.531608	7.521927	0.0057913642	67.46962	12.066178
32734	2.0112092	8.403324e-06	1.6652048e-06	4.8663383	4.598678	0.0040914784	25.938622	7.3722467
11586	1.2274126	4.509464e-06	3.2179058e-05	11.799626	11.557411	0.0054419106	37.309322	17.955807
32220	11.4372635	4.7590584e-07	1.3113022e-06	13.134886	16.584743	0.016686575	101.004326	22.271782
63698	40.797215	5.038455e-06	2.8386712e-06	10.374058	29.353172	0.014856095	78.58297	31.88222
38736	3.168553	5.523674e-06	1.2554228e-05	24.648315	24.477543	0.049015854	75.85739	38.228497
70180	4.9001646	1.4323741e-06	1.4975667e-06	10.76761	9.661864	0.00717489	34.37374	16.36551
15082	2.090051	8.446164e-06	4.284829e-05	11.575205	11.941882	0.0027961943	48.07106	18.04102
13130	1.7630384	1.3286248e-05	2.5134534e-05	13.115631	13.208858	0.017051868	50.117836	20.335238
41160	2.2053096	2.214685e-06	1.7918646e-06	5.5902	6.173489	0.004961288	35.355278	9.061364
18808	0.9198097	2.7576461e-06	6.4969063e-06	4.4727163	5.0848665	0.004097044	25.60876	7.3507886
25718	3.2065165	7.871538e-06	5.2962452e-05	12.276839	12.484321	0.0060235984	73.94645	19.334606
18366	2.4466262	2.342742e-05	4.1734427e-05	13.268962	13.71219	0.018185254	53.660355	20.799215
70014	21.673666	5.401671e-07	7.4505806e-07	11.746432	15.026565	1.253363	80.84413	21.65431
35256	2.004476	7.1581453e-06	4.5336783e-06	3.8780966	3.3866758	0.007375064	25.977118	5.5204763
32586	2.4712832	3.6880374e-07	5.336851e-05	8.935625	11.472936	0.0089465575	44.717464	16.213474
41492	3.2508688	8.719973e-06	7.249415e-06	8.880939	10.852376	0.003212424	62.976906	14.955904
72789	5.1868114	3.932044e-06	7.2792172e-06	2.9875596	3.3749254	0.002326159	17.714922	5.1240315
16320	2.7053483	4.4886954e-05	5.349517e-06	13.091414	12.320581	0.018506639	60.728653	19.545666
3190	1.8301693	5.122274e-07	5.8338046e-06	6.603779	6.491745	0.015767377	20.12738	10.144629
35163	1.7521865	5.491078e-06	1.05164945e-05	11.102242	11.288105	0.014206034	38.79322	17.173746
73373	5.5786877	1.1567026e-06	4.5910478e-05	4.252433	8.672808	0.004121729	17.948645	9.794853
40718	2.7986643	1.7443672e-06	1.4491379e-06	2.0329642	4.1279674	0.004706484	17.513832	4.8958173
43032	1.1875434	3.3080578e-06	6.6123903e-06	7.378433	7.2535605	0.010764149	28.402775	11.243732
9610	1.6474274	2.4277717e-05	2.849847e-05	14.1578865	12.940562	0.011541052	50.014446	21.116224
9993	1.2056215	7.1898103e-06	2.156943e-06	8.989687	8.342366	0.008662877	28.348799	13.999438
176	134.97925	1.7177314e-05	1.5199184e-06	14.045639	13.145487	0.006096188	62.549305	20.943592
9494	10.14887	1.4960766e-05	1.4521182e-05	15.642497	15.689404	0.0009294825	48.870514	24.167303
18758	0.929793	2.2897497e-05	1.989305e-06	18.30725	18.013323	0.016055048	76.2976	27.802334
51096	2.3795502	5.032867e-06	3.5464764e-06	8.565457	3.683884	0.0003382765	55.520184	10.448786
37824	2.1581242	1.3122335e-06	1.00545585e-05	7.555846	9.040077	0.017361177	26.450592	12.759124
7510	5.324164	9.834766e-06	2.3953617e-06	19.371168	21.14799	0.006565214	127.51712	30.898605
9526	1.1724147	3.9217994e-06	1.2584031e-05	15.569946	15.014101	0.025720831	52.17645	23.437496
21600	7.857492	6.4540654e-06	1.5668571e-05	10.834951	8.635887	0.009706241	56.568542	14.458989
50520	3.9282558	2.7883798e-06	7.338822e-07	5.7210746	4.1651926	0.007077249	22.900394	7.6157613
55757	4.191945	8.378178e-06	3.1143427e-06	7.4421463	7.5946665	0.012919287	31.079315	11.698046
72988	2.6426675	1.206994e-06	1.6085804e-05	2.4294133	3.0651515	0.0026613143	23.06614	4.1855206
48082	2.3503017	1.4137477e-06	8.2328916e-07	2.327481	2.9526668	0.005362348	18.372637	4.092948
37878	2.5222998	1.4957972e-05	3.7759542e-05	12.65766	12.651093	0.023633238	42.836746	20.235588
12296	1.8095324	3.2662414e-05	6.7204237e-06	16.3927	16.578226	0.030243408	61.451405	25.542871
15878	2.1265085	8.157454e-06	1.1213124e-06	10.425147	10.76104	0.007624331	38.881382	16.404274
71393	4.948995	6.7483634e-06	2.3469329e-07	5.2059345	7.807426	0.0045096725	35.44947	10.116741
43906	6.4694276	8.834526e-06	7.670373e-06	4.8756227	8.401298	0.0034098995	23.891983	10.390433
38172	2.7236888	5.374849e-05	1.1622906e-06	8.749356	7.9506145	0.0066944486	28.890678	12.668189
46930	3.035235	1.4966354e-06	5.9977174e-06	10.568821	11.09014	0.01581205	35.069252	17.114407
29277	3.0777009	2.4412759e-05	2.6077032e-06	6.0564046	4.824001	0.004351649	35.92238	8.759162
16374	2.634967	9.806827e-07	6.649643e-06	5.579063	5.898623	0.009421426	27.901844	8.944485
7420	7.529929	1.2256205e-06	1.9866973e-05	15.829551	27.525688	0.038963564	109.725464	35.64637
40758	2.6900773	1.6316772e-06	1.00284815e-05	3.1019223	2.4646497	0.0028900423	11.964897	4.477477
43402	3.3563519	5.5879354e-08	1.340732e-05	2.0593438	4.254119	0.005323164	24.315569	4.9472528
27725	5.451994	6.603915e-05	1.4331192e-05	28.2587	21.182661	0.02995457	80.951035	40.03302
43162	6.3940105	1.7916784e-05	6.5378845e-06	10.820202	10.638085	0.0070923567	45.79248	16.36688
29628	1.5597415	9.112991e-06	4.0318817e-05	10.957721	9.303896	0.012595832	44.223297	16.217615
35310	1.857679	5.6782737e-06	1.3485551e-06	3.239514	3.167402	0.00053476996	24.939844	5.029061
11302	9.857243	6.3683838e-06	0.00019428879	14.291164	16.73455	0.027231563	43.431297	23.913792
32404	2.6646295	3.9163046e-05	1.7210841e-06	11.564128	12.15516	0.011789093	53.527935	18.175455
32131	2.1646566	1.5348196e-06	6.817281e-07	2.570634	4.1577463	0.001100226	32.547977	5.307706
23062	3.0063052	7.3174015e-06	1.8626451e-08	4.1825776	3.6978118	0.0027335007	12.697714	5.9696784
27846	3.8549206	1.5953556e-06	9.797513e-07	3.4959362	2.7888143	0.0021857868	31.242462	4.7054014
43902	8.745386	1.2939796e-05	2.3320317e-06	16.300886	18.072058	0.0021820767	56.536484	26.650896
14754	21.989563	1.3154e-05	1.3254583e-05	31.59035	27.938555	0.028511614	487.1802	46.315804
41920	1.4265238	3.17581e-06	4.8428774e-08	2.148893	1.4792019	0.0009292208	8.430381	2.7986948
9803	3.7425725	7.079914e-06	2.9761344e-05	15.681516	16.042213	0.00961946	63.68459	24.55791
54334	2.8923643	2.8964132e-06	8.7320805e-06	4.6790113	3.8636234	0.006631226	24.84787	6.6015897
13596	1.5947502	2.4149194e-05	3.222376e-06	9.821266	9.797211	0.014763927	35.032845	15.161616
9801	3.268583	3.6456622e-05	1.553446e-06	15.01298	15.06891	0.017828315	50.166737	23.209274
16878	3.798173	8.1118196e-07	2.771616e-05	13.385774	12.530252	0.023452716	57.453777	19.803453
18774	2.510206	3.0752271e-06	1.0542572e-06	5.8697624	6.210874	0.0011826179	134.03413	8.938729
14637	7.693168	4.8466027e-06	0.00032051653	9.828443	28.377539	0.017926415	55.18241	30.939978
20518	2.8423252	3.2810494e-06	4.298985e-06	4.86309	5.9445267	0.0007172094	26.214983	8.540829
40978	1.4617236	2.5313348e-06	1.2475997e-05	11.32967	11.499847	0.018045887	37.28166	17.515083
32554	1.5256612	3.715977e-07	3.7029386e-06	2.9622679	2.9416099	0.0039806473	25.429438	4.5372934
38222	2.5399191	1.5915371e-05	6.70813e-05	16.065624	16.801037	0.021439958	51.95408	25.240799
43640	5.177163	5.153939e-06	1.925975e-06	7.8656383	6.2880807	0.012017569	46.217216	10.906445
65275	1.4492599	1.1119992e-06	3.2782555e-07	0.97451735	1.5986218	0.0013827707	6.065182	2.0882702
27371	91.29372	1.4367513e-05	5.9492886e-06	49.02783	42.140804	0.03250809	169.08133	65.86787
41726	2.2995958	6.600283e-06	4.5336783e-06	5.928549	6.139109	0.010082248	25.774893	9.448282
24118	1.5168302	7.8342855e-06	3.07858e-05	13.84855	13.859653	0.037439022	45.595284	21.247143
72833	11.717194	4.6528876e-06	7.726252e-06	2.8474922	2.7743814	0.008668853	18.245142	4.4069448
43194	2.633781	6.7800283e-07	3.3937395e-06	4.683072	6.765876	0.0039923205	25.09158	9.201207
73106	44.602825	1.899898e-05	2.0299107e-05	19.538635	16.98595	0.007341568	65.513435	28.375687
12874	1.6787275	8.0941245e-06	5.544722e-05	15.247806	15.148246	0.011105732	49.108143	23.831413
9827	3.6876364	8.01133e-05	1.5832484e-06	57.32434	56.62215	0.07750758	156.53333	87.257164
74718	2.0016665	1.4640391e-06	4.954636e-06	3.7267056	3.5341954	0.009833803	13.329421	5.874782
14615	1.2393032	5.2554533e-06	2.4475157e-06	3.7163033	3.6894329	0.0025166788	25.103657	5.650399
46715	2.631167	1.8626451e-08	4.131347e-06	3.4440446	3.3725703	0.0027901498	14.167507	5.3665633
74726	8.979333	1.7197803e-05	1.2699515e-05	3.8540933	13.509351	0.008548884	21.248896	14.494047
33606	2.8181133	7.9441816e-07	3.1404197e-06	13.836839	14.021011	0.017447859	47.068993	21.554178
63629	2.5153635	2.7960166e-05	1.321733e-05	11.453239	10.122871	0.003250584	34.71413	16.628149
18282	3.0577047	2.8615817e-05	4.0825456e-05	14.252464	14.972436	0.014432993	60.59329	22.317207
7818	4.1229124	1.402013e-05	0.00027088076	37.52727	39.43729	0.029288214	120.93095	59.23027
51112	4.8405247	3.632158e-06	1.206994e-06	2.7591534	3.0946407	0.00038986516	38.36174	4.3613544
23804	5.4266653	2.6077032e-07	1.20177865e-05	9.874953	9.609949	0.0074933833	116.19399	14.89437
48106	2.68107	7.6182187e-07	3.6209822e-06	9.129948	9.004979	0.013152886	29.511024	14.08908
48086	2.1967025	4.8428774e-08	1.5348196e-06	2.0744166	2.4551833	0.0064838715	12.58038	3.5097733
73240	3.6435974	2.5052577e-07	4.4368207e-06	3.8538833	4.396572	0.00047221896	19.165628	6.613093
13836	0.9830458	3.672205e-06	6.3851476e-06	9.998875	10.349505	0.014305976	35.577374	15.876323
84528	2.1681948	1.6521662e-06	1.0468066e-06	2.9169993	4.9025064	0.0015350488	22.607971	5.9968925
17290	2.8031971	4.6893023e-05	7.458031e-06	12.879325	12.745809	0.010150253	77.79627	19.483217
76809	1.9797785	1.8943101e-06	1.2628734e-06	2.1179287	3.10717	0.0040895096	9.606991	4.1469626
3604	2.1460261	8.623116e-06	2.644956e-06	7.283951	7.5893216	0.005587605	22.769539	11.972094
12088	1.6904165	3.7979335e-06	2.3767352e-06	2.5821836	3.8060548	0.004917189	18.495522	5.032101
41908	2.5487053	1.01700425e-05	3.0882657e-06	5.7271223	1.5407254	0.46075296	13.013278	6.1141114
68774	1.9647954	9.1455877e-07	6.236136e-06	3.0643985	5.0200863	0.004260732	21.380455	6.359644
2522	1.4892795	9.406358e-08	2.3953617e-06	3.1339896	3.0027745	0.0035878806	11.051774	4.729682
72919	1.9390233	9.946525e-07	3.6098063e-06	1.0508232	2.2707157	0.0020482587	8.774833	2.7486048
43982	1.2245791	4.6007335e-06	6.482005e-06	6.461028	7.34232	0.010846558	21.69299	10.621205
2684	1.7344	1.0824762e-05	1.3459474e-05	3.7490528	3.5029974	0.0047930228	14.156529	5.546291
7610	22.315472	1.2143515e-05	7.491186e-05	32.228004	41.58501	0.027358886	239.11287	56.38037
90389	4.5006213	1.938641e-05	5.9604645e-07	7.1510477	9.57593	0.0030452127	44.78096	13.501617
35494	3.7459917	1.718197e-05	5.364418e-06	5.964388	4.28306	0.0008150217	15.8701725	8.002765
25500	1.2544558	2.3627654e-06	7.971749e-05	76.96736	76.9195	0.06437254	231.75858	117.74292
13200	1.8879975	1.8341467e-05	5.2154064e-08	11.949713	11.696019	0.015874792	40.109188	18.063
54342	5.125123	2.451241e-06	1.5750527e-05	5.299472	8.399184	3.157915	29.708597	10.4985485
17756	1.3594671	9.080395e-07	5.07012e-06	3.037131	3.066966	0.0008557173	13.413389	4.715327
65578	3.1566665	8.448958e-06	1.3191253e-05	4.483703	4.6714396	0.009253538	19.073013	7.085323
29284	1.9946802	3.5073608e-06	1.7035753e-05	9.230514	9.99126	0.0046289368	30.601435	15.1266
13232	2.1092086	2.5148503e-05	2.5883317e-05	14.550569	14.310089	0.025746813	63.523243	22.112488
17790	2.1125693	3.6368147e-05	6.6943467e-06	16.968557	16.962536	0.015013778	66.07147	26.328114
64560	13.406806	1.04848295e-05	8.009374e-06	12.384593	10.973625	0.005499798	49.83489	19.007767
8545	4.7031593	2.962537e-06	4.9322844e-06	8.28069	15.77436	0.020818915	65.6859	19.41075
2814	1.9064153	2.0144507e-06	1.1473894e-06	5.614663	6.032269	0.0036590486	24.585533	9.137248
29465	1.6240351	2.0489097e-07	2.2351742e-08	4.0561543	3.2461264	0.0013639667	18.310328	5.722916
8444	9.479503	1.977291e-05	3.5613775e-06	41.26601	33.977863	0.011366595	117.74995	59.87823
15138	0.99085724	7.3378906e-06	2.4929643e-05	11.776847	11.363397	0.008478754	49.556698	17.891375
70051	3.8783464	5.1371753e-06	4.865229e-06	6.255111	4.863951	0.002335553	28.56241	8.49356
13456	1.5652428	6.221235e-06	1.116097e-05	11.710143	11.838251	0.018792275	37.008503	18.067844
35366	2.4637916	1.864694e-05	2.830103e-05	11.220911	9.313832	0.019969458	37.082348	16.03957
21404	8.210418	2.2221357e-06	1.4994293e-05	25.126184	28.846525	0.0071979417	126.909706	40.89079
84536	3.2966316	8.5243955e-06	1.0430813e-06	3.6193433	5.098143	0.5389868	17.846323	7.3395844
13582	1.4214509	2.9522926e-07	1.6123056e-05	1.3057952	2.92516	0.453556	14.301753	3.3187358
43328	1.9528704	9.255484e-06	3.2484531e-06	4.2009377	3.064304	0.0023430355	22.261063	5.5583854
43046	1.6026506	4.1797757e-06	6.854534e-07	4.187143	3.5007222	0.008383871	16.890017	5.901467
11412	4.313481	1.5761703e-05	51.379795	17.538593	82.53232	54.11273	120.19474	85.21141
35466	2.540285	2.7883798e-05	1.2796372e-05	8.998535	9.284466	0.01231978	31.758593	13.996891
27532	1.3190198	9.933487e-06	1.3869256e-05	8.608232	7.7550178	0.015050831	30.015726	12.647487
14616	1.0830913	1.13220885e-05	2.5507063e-05	13.002493	12.850648	0.015080115	46.395973	19.824423
12082	9.663861	1.8425286e-05	4.7381967e-05	23.99451	22.074703	0.016259806	94.00092	36.05371
27423	26.76105	2.4658628e-05	3.52934e-05	13.708408	24.37711	0.02038202	82.77412	29.566826
1226	3.1985104	2.0208769e-05	2.346933e-06	10.709708	6.7242937	0.013510798	32.70515	13.683965
24816	2.7878551	1.9946136e-05	7.756054e-06	11.614307	9.878293	0.005767541	58.40646	16.392754
47848	2.1680205	1.729466e-06	8.195639e-08	1.8780499	1.5666515	0.0024554734	8.709236	2.8101785
130	2.4440575	4.238449e-06	4.488975e-06	4.8405585	6.106511	0.0041322797	30.010315	8.361268
81817	3.9397812	4.1147694e-05	4.0978193e-06	13.301622	12.535696	0.011710554	47.47373	20.622986
35334	1.9039453	2.1707267e-05	1.9539148e-05	14.313037	14.374436	0.02566612	43.338726	22.246506
8420	8.084203	0.00013768487	0.00040090084	70.01944	67.54772	0.09328027	202.83656	105.246574
39220	2.5347428	5.5655837e-06	5.4463744e-06	6.891093	5.9460297	0.012333363	41.719444	9.922308
51203	14.051085	3.1860545e-05	1.039356e-06	13.97204	13.6749115	0.025540037	72.85435	21.304707
72983	4.956811	1.706183e-06	9.685755e-08	10.141498	8.924334	0.01021817	38.860832	15.25127
8555	41.138927	1.9114465e-05	0.00023674965	33.09011	51.3798	0.05557636	153.52948	63.48132
73088	2.2673535	7.839873e-06	6.6421926e-06	8.626819	8.750957	0.013760397	28.873959	13.383721
37698	5.3382497	4.5811757e-06	2.2932887e-05	10.32724	10.463948	0.0067358143	33.966206	16.18533
11398	2.3778584	7.0407987e-07	6.4112246e-06	2.9189234	3.748424	0.00542402	19.527086	5.0056753
73266	2.678561	1.2819655e-05	1.1175871e-06	10.164704	9.864717	0.013369433	63.802963	15.35511
